Epoch,Data Loss,Total Loss
1925,0.32153395,0.15132779
1926,0.3215619,0.15132761
1927,0.3215237,0.15132742
1928,0.32150277,0.15132725
1929,0.32157505,0.15132701
1930,0.3215791,0.15132684
1931,0.32151303,0.15132666
1932,0.3214986,0.1513265
1933,0.32154462,0.1513263
1934,0.32158446,0.15132605
1935,0.32154527,0.15132585
1936,0.32152396,0.15132573
1937,0.32150328,0.1513255
1938,0.3215166,0.1513253
1939,0.32159507,0.15132509
1940,0.32153353,0.1513249
1941,0.32146367,0.15132476
1942,0.32155788,0.15132448
1943,0.32157567,0.1513243
1944,0.32148555,0.15132412
1945,0.32151172,0.15132397
1946,0.3215793,0.15132378
1947,0.32152542,0.15132353
1948,0.32148153,0.15132336
1949,0.32154888,0.15132321
1950,0.3216204,0.15132311
1951,0.32147014,0.15132284
1952,0.32142943,0.1513226
1953,0.3215202,0.15132244
1954,0.3215612,0.15132225
1955,0.32156357,0.1513221
1956,0.3215564,0.15132186
1957,0.32150015,0.15132171
1958,0.32148772,0.15132156
1959,0.32150728,0.15132129
1960,0.32154784,0.15132111
1961,0.32154626,0.151321
1962,0.3214694,0.15132082
1963,0.32149678,0.15132055
1964,0.32155865,0.15132037
1965,0.32154316,0.1513202
1966,0.3215063,0.15131995
1967,0.32151338,0.15131977
1968,0.32150263,0.15131958
1969,0.3215053,0.15131937
1970,0.32153833,0.15131915
1971,0.3215357,0.15131897
1972,0.3215083,0.15131877
1973,0.32148224,0.15131854
1974,0.32152236,0.15131836
1975,0.32160127,0.15131816
1976,0.32151172,0.1513179
1977,0.32146212,0.1513177
1978,0.32156947,0.15131755
1979,0.32158393,0.15131733
1980,0.321463,0.15131712
1981,0.32144102,0.15131697
1982,0.32155508,0.15131673
1983,0.32154045,0.15131651
1984,0.32144982,0.15131634
1985,0.32153115,0.15131614
1986,0.3215957,0.15131593
1987,0.32145983,0.15131575
1988,0.32140297,0.15131554
1989,0.32152772,0.15131532
1990,0.32159242,0.1513152
1991,0.32149082,0.15131493
1992,0.32146144,0.15131475
1993,0.3214925,0.15131457
1994,0.32152584,0.1513144
1995,0.3215316,0.15131421
1996,0.32151863,0.15131398
1997,0.32150498,0.1513138
1998,0.32148412,0.1513136
1999,0.32151708,0.15131338
2000,0.3214694,0.15131316
2001,0.3214499,0.15131298
2002,0.32154906,0.1513128
2003,0.32151094,0.15131256
2004,0.32146904,0.15131238
2005,0.32153705,0.15131226
2006,0.32148966,0.15131205
2007,0.32144687,0.15131176
2008,0.32151628,0.1513116
2009,0.32150248,0.15131144
2010,0.32145318,0.15131125
2011,0.32152653,0.15131098
2012,0.32154053,0.15131082
2013,0.32145384,0.15131064
2014,0.32141447,0.15131043
2015,0.32154822,0.15131022
2016,0.321565,0.15131006
2017,0.32142806,0.15130985
2018,0.32142037,0.15130956
2019,0.32153404,0.15130936
2020,0.32153183,0.15130927
2021,0.32145625,0.15130912
2022,0.32149625,0.1513088
2023,0.3215762,0.15130872
2024,0.3214539,0.15130848
2025,0.3213482,0.15130828
2026,0.3214718,0.15130804
2027,0.32157934,0.15130793
2028,0.32149425,0.1513077
2029,0.3214078,0.15130751
2030,0.32145032,0.15130731
2031,0.3214917,0.15130709
2032,0.32149154,0.15130691
2033,0.32147425,0.15130678
2034,0.32149586,0.15130652
2035,0.32147846,0.15130636
2036,0.3214459,0.15130624
2037,0.32143384,0.15130615
2038,0.32147074,0.15130588
2039,0.32156608,0.15130566
2040,0.32151738,0.1513055
2041,0.32138062,0.15130536
2042,0.32139844,0.15130515
2043,0.32154414,0.15130486
2044,0.32156137,0.15130469
2045,0.32140055,0.15130453
2046,0.32141963,0.15130433
2047,0.32153475,0.15130417
2048,0.3214941,0.15130402
2049,0.32138136,0.15130383
2050,0.32142544,0.15130353
2051,0.32154164,0.15130347
2052,0.32143983,0.15130322
2053,0.32142878,0.15130301
2054,0.32148334,0.1513028
2055,0.32146856,0.15130264
2056,0.32145602,0.15130253
2057,0.32139334,0.15130228
2058,0.3214921,0.15130207
2059,0.32149032,0.15130194
2060,0.3214142,0.15130171
2061,0.3214357,0.15130156
2062,0.3214422,0.15130138
2063,0.3214992,0.15130118
2064,0.32146338,0.151301
2065,0.32142797,0.15130079
2066,0.32144713,0.15130064
2067,0.32145962,0.15130046
2068,0.3214455,0.1513003
2069,0.32142326,0.15130009
2070,0.32143536,0.15129995
2071,0.32146475,0.15129977
2072,0.3214382,0.1512996
2073,0.32143387,0.15129937
2074,0.32143983,0.15129921
2075,0.32149154,0.15129903
2076,0.3214938,0.15129894
2077,0.32135776,0.15129869
2078,0.32134384,0.15129852
2079,0.3215186,0.15129833
2080,0.3215507,0.1512982
2081,0.32137915,0.15129802
2082,0.32135868,0.15129785
2083,0.3214763,0.15129766
2084,0.32152212,0.15129745
2085,0.32136318,0.15129721
2086,0.3213668,0.15129712
2087,0.32147965,0.15129688
2088,0.32145756,0.15129673
2089,0.321388,0.15129653
2090,0.3214306,0.15129632
2091,0.32151988,0.15129626
2092,0.3213896,0.15129593
2093,0.32136238,0.1512958
2094,0.3214872,0.15129563
2095,0.3214701,0.15129536
2096,0.32136235,0.15129523
2097,0.32137778,0.15129507
2098,0.32150477,0.15129487
2099,0.32149026,0.15129465
2100,0.32135957,0.15129447
2101,0.3213572,0.15129435
2102,0.32144883,0.15129414
2103,0.3214295,0.15129392
2104,0.3214466,0.15129372
2105,0.3214246,0.15129356
2106,0.32137954,0.15129338
2107,0.3214705,0.15129322
2108,0.32143524,0.151293
2109,0.3213632,0.1512928
2110,0.3213812,0.15129264
2111,0.32147682,0.15129246
2112,0.32149503,0.15129225
2113,0.32136723,0.15129206
2114,0.3213541,0.15129188
2115,0.32142863,0.15129168
2116,0.3214595,0.15129152
2117,0.32142457,0.15129131
2118,0.3213564,0.15129116
2119,0.32138908,0.15129098
2120,0.32144794,0.15129083
2121,0.32146963,0.15129063
2122,0.32136142,0.15129042
2123,0.32138377,0.15129021
2124,0.3214243,0.15129
2125,0.32141462,0.15128984
2126,0.32139438,0.15128963
2127,0.32138383,0.15128948
2128,0.32141626,0.15128927
2129,0.32143772,0.15128908
2130,0.3213962,0.15128888
2131,0.32141265,0.15128878
2132,0.321398,0.15128861
2133,0.32139608,0.15128839
2134,0.3213758,0.1512882
2135,0.32145566,0.15128803
2136,0.32139957,0.15128785
2137,0.32134482,0.15128769
2138,0.32143447,0.15128744
2139,0.3214177,0.15128735
2140,0.32133496,0.1512871
2141,0.32140726,0.15128691
2142,0.32147133,0.15128678
2143,0.32137442,0.15128659
2144,0.3213646,0.15128645
2145,0.32136753,0.15128621
2146,0.32139394,0.15128598
2147,0.3214457,0.15128583
2148,0.32139796,0.15128565
2149,0.32135966,0.15128548
2150,0.32139653,0.1512853
2151,0.32138833,0.15128528
2152,0.3213042,0.15128505
2153,0.3214285,0.1512848
2154,0.3214743,0.15128464
2155,0.3212998,0.15128455
2156,0.3213148,0.15128434
2157,0.32147685,0.15128408
2158,0.32146627,0.15128383
2159,0.32130492,0.15128379
2160,0.3213189,0.15128358
2161,0.32145098,0.15128334
2162,0.32141358,0.15128314
2163,0.32131034,0.1512831
2164,0.3213971,0.15128303
2165,0.3214274,0.15128276
2166,0.32138407,0.1512824
2167,0.32132223,0.15128224
2168,0.3213166,0.1512821
2169,0.32143417,0.15128197
2170,0.3213738,0.15128192
2171,0.32134598,0.15128174
2172,0.32140225,0.15128136
2173,0.321446,0.15128112
2174,0.32132807,0.15128098
2175,0.32129216,0.15128095
2176,0.32144123,0.15128076
2177,0.32142094,0.15128049
2178,0.32130885,0.15128031
2179,0.32133856,0.15128003
2180,0.32145044,0.15127982
2181,0.3213901,0.15127963
2182,0.32132822,0.15127945
2183,0.32133907,0.15127942
2184,0.32139364,0.15127945
2185,0.32140192,0.15127932
2186,0.32132417,0.15127888
2187,0.32137623,0.15127861
2188,0.32136816,0.15127835
2189,0.3213693,0.1512784
2190,0.3213987,0.15127835
2191,0.3213154,0.15127818
2192,0.32132158,0.15127783
2193,0.32139093,0.15127747
2194,0.32136402,0.15127723
2195,0.3213792,0.15127707
2196,0.32142675,0.15127696
2197,0.32134652,0.15127684
2198,0.32122472,0.15127665
2199,0.3213772,0.15127642
2200,0.32144895,0.15127632
2201,0.32135072,0.15127596
2202,0.32130593,0.15127578
2203,0.3214112,0.15127562
2204,0.3213422,0.15127546
2205,0.32128394,0.15127522
2206,0.32142213,0.15127504
2207,0.32138932,0.15127487
2208,0.3212974,0.15127471
2209,0.32136622,0.15127453
2210,0.32137394,0.15127423
2211,0.32129633,0.15127407
2212,0.32133773,0.15127392
2213,0.32136056,0.15127362
2214,0.3213312,0.15127358
2215,0.32135987,0.15127337
2216,0.32131532,0.15127319
2217,0.32140326,0.15127295
2218,0.321434,0.1512727
2219,0.3213245,0.15127248
2220,0.32128325,0.15127236
2221,0.3213338,0.1512721
2222,0.3214273,0.15127192
2223,0.32133338,0.15127169
2224,0.32126567,0.15127154
2225,0.32130814,0.15127133
2226,0.3213709,0.15127122
2227,0.32137397,0.15127112
2228,0.32139987,0.15127094
2229,0.3213204,0.15127066
2230,0.32134327,0.1512705
2231,0.32128507,0.15127023
2232,0.3213272,0.15127006
2233,0.32143384,0.15126996
2234,0.32125312,0.15126973
2235,0.32127216,0.15126956
2236,0.3214688,0.15126942
2237,0.32137188,0.15126912
2238,0.32122573,0.15126897
2239,0.3213846,0.15126885
2240,0.3213495,0.15126851
2241,0.32124645,0.15126842
2242,0.32137993,0.15126815
2243,0.32142514,0.15126804
2244,0.3213102,0.15126783
2245,0.32128692,0.15126759
2246,0.32132775,0.15126747
2247,0.32130855,0.15126728
2248,0.321358,0.15126705
2249,0.32128933,0.15126689
2250,0.32130197,0.15126666
2251,0.3213938,0.15126649
2252,0.32135528,0.15126629
2253,0.321304,0.15126614
2254,0.32132825,0.15126598
2255,0.32132378,0.15126586
2256,0.32127413,0.15126573
2257,0.32129627,0.1512655
2258,0.3214458,0.15126526
2259,0.32133877,0.151265
2260,0.32118422,0.15126482
2261,0.32133082,0.15126464
2262,0.32138407,0.15126443
2263,0.32130885,0.15126431
2264,0.3213668,0.15126419
2265,0.32133085,0.15126398
2266,0.3213054,0.15126377
2267,0.32126728,0.15126355
2268,0.3212856,0.15126333
2269,0.32139727,0.15126315
2270,0.32131127,0.15126291
2271,0.32120967,0.15126276
2272,0.32130972,0.15126252
2273,0.32140163,0.15126233
2274,0.3212847,0.15126215
2275,0.32128686,0.151262
2276,0.32136685,0.15126191
2277,0.32138336,0.15126173
2278,0.32118586,0.15126167
2279,0.32129648,0.15126148
2280,0.32135263,0.15126133
2281,0.3214151,0.1512611
2282,0.3212044,0.15126072
2283,0.32124937,0.15126048
2284,0.32135287,0.15126044
2285,0.32127124,0.15126064
2286,0.32141617,0.15126047
2287,0.3212751,0.15126012
2288,0.32124892,0.15125984
2289,0.32125464,0.15125938
2290,0.32130885,0.15125923
2291,0.32141918,0.15125912
2292,0.32132155,0.15125896
2293,0.32128966,0.15125887
2294,0.32118082,0.15125877
2295,0.32128754,0.15125845
2296,0.32137492,0.15125811
2297,0.32135653,0.1512578
2298,0.32124248,0.15125754
2299,0.32122314,0.15125741
2300,0.32133225,0.15125732
2301,0.32130975,0.15125723
2302,0.32133818,0.15125714
2303,0.32127804,0.15125713
2304,0.32131466,0.15125687
2305,0.32119527,0.15125664
2306,0.3214276,0.15125637
2307,0.32130277,0.15125598
2308,0.32118687,0.15125562
2309,0.3212886,0.15125543
2310,0.32131913,0.15125541
2311,0.32132134,0.15125524
2312,0.32131428,0.15125509
2313,0.32130927,0.15125497
2314,0.32120302,0.15125476
2315,0.32127026,0.15125436
2316,0.32128817,0.15125412
2317,0.32133594,0.15125382
2318,0.3212323,0.15125354
2319,0.32129985,0.15125337
2320,0.32130754,0.15125339
2321,0.32122827,0.15125349
2322,0.32134187,0.15125361
2323,0.32124472,0.15125367
2324,0.32129696,0.15125355
2325,0.32123178,0.15125303
2326,0.32133204,0.15125248
2327,0.3212939,0.15125197
2328,0.32127094,0.15125154
2329,0.3212521,0.1512516
2330,0.32120395,0.15125161
2331,0.32136738,0.15125175
2332,0.3212578,0.15125178
2333,0.32128128,0.1512512
2334,0.32126176,0.15125069
2335,0.32132843,0.1512504
2336,0.32123974,0.15125021
2337,0.3212181,0.15125015
2338,0.32133883,0.15125039
2339,0.3212615,0.15125042
2340,0.32128954,0.15125032
2341,0.32119066,0.15125018
2342,0.32130986,0.15124947
2343,0.32126954,0.15124899
2344,0.3213378,0.15124874
2345,0.32129416,0.15124872
2346,0.3211026,0.15124895
2347,0.3212518,0.15124857
2348,0.32137966,0.15124859
2349,0.3213774,0.1512481
2350,0.3211063,0.1512478
2351,0.32118273,0.15124743
2352,0.32134423,0.15124726
2353,0.3212893,0.15124735
2354,0.32132798,0.15124723
2355,0.32118312,0.1512473
2356,0.32124728,0.1512471
2357,0.32124007,0.15124688
2358,0.3213551,0.15124667
2359,0.32115787,0.15124625
2360,0.32119885,0.15124592
2361,0.32126442,0.15124553
2362,0.3213435,0.15124545
2363,0.32133532,0.15124536
2364,0.3211383,0.15124556
2365,0.32124296,0.15124574
2366,0.3212457,0.1512461
2367,0.32134315,0.15124632
2368,0.32112512,0.15124601
2369,0.32135907,0.151245
2370,0.32122833,0.15124427
2371,0.32110572,0.1512439
2372,0.32129967,0.15124398
2373,0.32137975,0.15124431
2374,0.32130483,0.15124439
2375,0.3209966,0.15124418
2376,0.32128096,0.15124355
2377,0.32134742,0.15124306
2378,0.32124233,0.15124273
2379,0.32123622,0.15124235
2380,0.32130584,0.15124232
2381,0.32120323,0.15124235
2382,0.32113594,0.1512424
2383,0.32140115,0.15124251
2384,0.32118642,0.15124218
2385,0.32117504,0.15124214
2386,0.32127562,0.15124172
2387,0.32130805,0.15124126
2388,0.32110167,0.15124102
2389,0.32126874,0.15124056
2390,0.3213518,0.1512406
2391,0.3211233,0.15124036
2392,0.32121393,0.15124016
2393,0.32136273,0.15124008
2394,0.32119784,0.15123984
2395,0.32105565,0.15123995
2396,0.3214005,0.15123981
2397,0.32126758,0.15123963
2398,0.3211815,0.15123965
2399,0.32118398,0.15123944
2400,0.32136768,0.15123932
2401,0.32108927,0.1512391
2402,0.32123256,0.15123881
2403,0.32131767,0.15123849
2404,0.32125464,0.15123808
2405,0.3211291,0.15123777
2406,0.3212672,0.15123765
2407,0.32125893,0.1512375
2408,0.32113793,0.15123743
2409,0.32132027,0.15123735
2410,0.32124528,0.1512373
2411,0.3212069,0.15123717
2412,0.3210905,0.15123701
2413,0.32131505,0.15123694
2414,0.3212516,0.151237
2415,0.3212245,0.15123656
2416,0.32115808,0.15123639
2417,0.3212617,0.15123606
2418,0.32121402,0.15123597
2419,0.32124808,0.15123564
2420,0.32114828,0.15123567
2421,0.32122847,0.15123537
2422,0.32120746,0.15123518
2423,0.32120913,0.15123484
2424,0.32119137,0.15123469
2425,0.3212743,0.15123443
2426,0.32115436,0.15123433
2427,0.32127738,0.15123416
2428,0.32120174,0.15123421
2429,0.32117003,0.15123418
2430,0.3211381,0.15123437
2431,0.3213398,0.15123448
2432,0.3211445,0.15123455
2433,0.32125068,0.15123464
2434,0.3211432,0.15123424
2435,0.3212594,0.1512337
2436,0.3211868,0.15123293
2437,0.32127315,0.15123236
2438,0.32118106,0.15123191
2439,0.32120273,0.15123174
2440,0.32122332,0.1512317
2441,0.32112157,0.15123186
2442,0.32123277,0.15123212
2443,0.32116124,0.1512322
2444,0.32135904,0.15123223
2445,0.32107535,0.15123191
2446,0.32112744,0.15123141
2447,0.32125396,0.15123093
2448,0.32129633,0.15123041
2449,0.3211354,0.15123
2450,0.32128438,0.15122977
2451,0.3211914,0.15122952
2452,0.32113275,0.15122935
2453,0.3212391,0.15122911
2454,0.32126346,0.15122893
2455,0.32109275,0.15122873
2456,0.32126084,0.15122847
2457,0.32128096,0.15122835
2458,0.32103688,0.15122831
2459,0.32122463,0.1512283
2460,0.3212112,0.15122865
2461,0.32121196,0.1512294
2462,0.32104483,0.15123019
2463,0.32139406,0.15123081
2464,0.32109785,0.1512305
2465,0.32123452,0.1512294
2466,0.32114276,0.1512279
2467,0.3212942,0.15122657
2468,0.32118657,0.15122622
2469,0.32110482,0.15122671
2470,0.3213564,0.15122786
2471,0.3210084,0.15122887
2472,0.32124218,0.15122944
2473,0.321123,0.15122877
2474,0.32133228,0.15122707
2475,0.3210587,0.15122563
2476,0.32117596,0.15122476
2477,0.32128116,0.15122461
2478,0.3211321,0.15122487
2479,0.3211421,0.15122554
2480,0.32112598,0.15122607
2481,0.3214599,0.1512262
2482,0.3209588,0.1512258
2483,0.32114828,0.15122478
2484,0.32128683,0.15122393
2485,0.32125244,0.1512231
2486,0.32104447,0.15122283
2487,0.3211475,0.1512228
2488,0.3213126,0.15122302
2489,0.32106695,0.15122351
2490,0.3212336,0.15122385
2491,0.32112303,0.15122387
2492,0.32122704,0.15122357
2493,0.32107452,0.15122297
2494,0.32133585,0.15122229
2495,0.3210141,0.15122165
2496,0.32107076,0.15122113
2497,0.32126847,0.15122092
2498,0.32119775,0.15122057
2499,0.32109818,0.15122041
2500,0.321234,0.15122023
2501,0.32118014,0.15121993
2502,0.32107773,0.15121984
2503,0.32124937,0.15121962
2504,0.32110083,0.15121967
2505,0.32114384,0.15121973
2506,0.32115802,0.15122011
2507,0.3213212,0.15122102
2508,0.32089686,0.15122236
2509,0.3212335,0.15122296
2510,0.32113135,0.1512222
2511,0.32132402,0.15122055
2512,0.32093734,0.15121886
2513,0.3211568,0.1512179
2514,0.32127735,0.15121765
2515,0.32106343,0.15121782
2516,0.32118237,0.1512186
2517,0.32115707,0.15121922
2518,0.32128277,0.15121993
2519,0.3208932,0.15122025
2520,0.32133374,0.15121987
2521,0.32114398,0.15121919
2522,0.32114774,0.15121761
2523,0.32097384,0.15121636
2524,0.32125413,0.15121579
2525,0.3212657,0.15121613
2526,0.3209746,0.1512171
2527,0.32133418,0.15121804
2528,0.32096115,0.15121819
2529,0.3212136,0.151218
2530,0.32113022,0.15121697
2531,0.3212855,0.15121543
2532,0.3209957,0.15121475
2533,0.32102257,0.15121412
2534,0.32126817,0.15121439
2535,0.32113194,0.15121505
2536,0.3212123,0.151216
2537,0.32097882,0.15121679
2538,0.32130796,0.15121645
2539,0.32098895,0.15121597
2540,0.32125252,0.1512147
2541,0.32107216,0.15121347
2542,0.3211752,0.15121274
2543,0.3211187,0.1512124
2544,0.32106975,0.15121242
2545,0.3211898,0.15121283
2546,0.3210292,0.15121353
2547,0.32129663,0.15121406
2548,0.3210186,0.1512141
2549,0.32124332,0.15121382
2550,0.3210222,0.15121329
2551,0.32114643,0.15121225
2552,0.3210262,0.15121125
2553,0.3211853,0.15121065
2554,0.32120025,0.15121034
2555,0.32110688,0.1512102
2556,0.32113856,0.15121028
2557,0.3210485,0.15121071
2558,0.32118174,0.15121123
2559,0.32101125,0.15121187
2560,0.32128638,0.15121233
2561,0.3209924,0.15121254
2562,0.32119378,0.15121189
2563,0.32098472,0.15121104
2564,0.3212581,0.15120998
2565,0.32105985,0.151209
2566,0.32111928,0.15120828
2567,0.32112372,0.15120798
2568,0.32108375,0.15120783
2569,0.32119143,0.15120816
2570,0.3210635,0.1512085
2571,0.32119524,0.15120907
2572,0.32093793,0.15120971
2573,0.32124394,0.15120992
2574,0.32100677,0.15120992
2575,0.3213219,0.15120924
2576,0.32093835,0.15120852
2577,0.32113767,0.15120739
2578,0.32108933,0.15120634
2579,0.32113692,0.15120587
2580,0.32112655,0.15120567
2581,0.32102084,0.15120584
2582,0.3212103,0.15120603
2583,0.3210668,0.15120646
2584,0.32116973,0.151207
2585,0.3209572,0.1512076
2586,0.32129478,0.15120775
2587,0.32090977,0.15120785
2588,0.32121256,0.15120767
2589,0.3210411,0.15120685
2590,0.32121772,0.15120591
2591,0.32093656,0.15120499
2592,0.32118732,0.1512041
2593,0.3211603,0.1512035
2594,0.32108116,0.15120316
2595,0.32104284,0.1512029
2596,0.32113802,0.1512028
2597,0.32103765,0.15120263
2598,0.32104698,0.1512027
2599,0.3212563,0.151203
2600,0.32094324,0.15120356
2601,0.3211461,0.15120438
2602,0.32103083,0.15120518
2603,0.32126302,0.15120602
2604,0.3208107,0.15120615
2605,0.32127568,0.15120576
2606,0.32101926,0.15120463
2607,0.32114825,0.15120311
2608,0.32101268,0.1512016
2609,0.32126668,0.1512007
2610,0.32105082,0.15120028
2611,0.32093954,0.15120031
2612,0.3211838,0.15120068
2613,0.32104126,0.15120167
2614,0.32117218,0.15120304
2615,0.32092547,0.1512042
2616,0.32134008,0.15120488
2617,0.32082587,0.15120456
2618,0.32116747,0.15120332
2619,0.32102865,0.15120168
2620,0.32122505,0.15120006
2621,0.32094267,0.15119888
2622,0.32112175,0.15119821
2623,0.32116827,0.15119793
2624,0.32103407,0.15119793
2625,0.3210901,0.15119825
2626,0.32101905,0.151199
2627,0.32122353,0.15120031
2628,0.3208622,0.15120138
2629,0.32126606,0.15120201
2630,0.32092744,0.15120187
2631,0.32120463,0.15120105
2632,0.32091337,0.15119989
2633,0.321198,0.15119857
2634,0.32097018,0.15119709
2635,0.32116294,0.15119605
2636,0.32106528,0.15119553
2637,0.32098126,0.1511955
2638,0.32116577,0.15119587
2639,0.32097024,0.15119666
2640,0.32118115,0.15119775
2641,0.3209154,0.15119901
2642,0.32125768,0.15119986
2643,0.32088506,0.15120015
2644,0.32121667,0.1511998
2645,0.32092988,0.15119869
2646,0.32123116,0.1511969
2647,0.32094228,0.15119497
2648,0.3211271,0.15119362
2649,0.32107788,0.15119313
2650,0.32094893,0.15119328
2651,0.32119387,0.15119411
2652,0.32102716,0.15119554
2653,0.32116246,0.15119705
2654,0.32080072,0.15119831
2655,0.3213286,0.15119903
2656,0.32088017,0.15119873
2657,0.32114038,0.15119722
2658,0.32095838,0.15119506
2659,0.32123956,0.15119298
2660,0.32091787,0.1511915
2661,0.32099178,0.15119098
2662,0.3212027,0.1511913
2663,0.32100093,0.15119205
2664,0.32110372,0.15119317
2665,0.3208811,0.15119419
2666,0.32125726,0.15119481
2667,0.32088208,0.1511947
2668,0.3211861,0.15119407
2669,0.32095775,0.1511927
2670,0.3212066,0.15119132
2671,0.32087442,0.15119003
2672,0.32105494,0.15118913
2673,0.3211222,0.1511888
2674,0.32098886,0.15118873
2675,0.32111666,0.15118878
2676,0.32099268,0.15118915
2677,0.3211101,0.15118979
2678,0.32090062,0.1511905
2679,0.32124877,0.15119137
2680,0.32087144,0.1511919
2681,0.3211709,0.15119232
2682,0.32093826,0.15119237
2683,0.32121143,0.15119207
2684,0.32083124,0.15119106
2685,0.3212473,0.15118963
2686,0.32091507,0.15118805
2687,0.32102066,0.15118688
2688,0.3210693,0.15118615
2689,0.32110527,0.15118584
2690,0.32103336,0.15118605
2691,0.32086402,0.15118651
2692,0.32118154,0.15118745
2693,0.320902,0.15118873
2694,0.32118988,0.1511899
2695,0.32084307,0.15119115
2696,0.32125452,0.15119156
2697,0.32082993,0.15119134
2698,0.32120946,0.15119025
2699,0.3209155,0.15118843
2700,0.32116476,0.15118639
2701,0.32089317,0.15118475
2702,0.3210432,0.15118363
2703,0.32108378,0.1511833
2704,0.3209884,0.15118353
2705,0.32108647,0.15118408
2706,0.3209211,0.15118496
2707,0.32116348,0.15118618
2708,0.32085097,0.15118733
2709,0.32119903,0.15118802
2710,0.32083514,0.15118845
2711,0.3212321,0.15118848
2712,0.32086316,0.15118772
2713,0.32117033,0.15118608
2714,0.32086578,0.15118413
2715,0.32112485,0.15118247
2716,0.32091454,0.15118125
2717,0.32098258,0.1511807
2718,0.321123,0.15118068
2719,0.32098815,0.15118115
2720,0.32105955,0.15118198
2721,0.32088512,0.15118311
2722,0.3212135,0.15118417
2723,0.32079008,0.15118518
2724,0.3211543,0.15118578
2725,0.32092813,0.15118556
2726,0.3212565,0.15118493
2727,0.32074043,0.15118362
2728,0.32113412,0.15118174
2729,0.32099247,0.15118012
2730,0.32098854,0.15117894
2731,0.3209515,0.15117829
2732,0.32113746,0.15117839
2733,0.3210538,0.15117878
2734,0.32076553,0.1511798
2735,0.32123253,0.15118086
2736,0.32087564,0.1511816
2737,0.32106084,0.15118264
2738,0.32090512,0.15118286
2739,0.3212854,0.15118253
2740,0.32073742,0.15118192
2741,0.32108682,0.15118077
2742,0.3209594,0.15117928
2743,0.32110396,0.15117773
2744,0.32092613,0.15117648
2745,0.32106698,0.15117581
2746,0.32105058,0.15117553
2747,0.32089403,0.15117592
2748,0.32103997,0.1511765
2749,0.32089823,0.15117721
2750,0.32116842,0.1511784
2751,0.32087025,0.15117937
2752,0.32119003,0.1511803
2753,0.32075796,0.1511809
2754,0.3211788,0.1511811
2755,0.320818,0.15118068
2756,0.32116085,0.15117937
2757,0.32084668,0.15117787
2758,0.3211143,0.15117604
2759,0.32092017,0.15117441
2760,0.32106376,0.15117325
2761,0.3209462,0.15117286
2762,0.32088688,0.15117311
2763,0.32112744,0.15117384
2764,0.32093224,0.15117495
2765,0.3210869,0.15117618
2766,0.32075796,0.15117753
2767,0.321236,0.15117863
2768,0.32076952,0.15117906
2769,0.3211448,0.15117915
2770,0.32087636,0.15117826
2771,0.32119033,0.15117702
2772,0.32078767,0.15117523
2773,0.32109687,0.1511733
2774,0.32094932,0.15117164
2775,0.32100666,0.15117049
2776,0.3209393,0.15116999
2777,0.32092968,0.15117016
2778,0.3210915,0.15117048
2779,0.3208811,0.15117125
2780,0.32107767,0.1511721
2781,0.32083705,0.15117304
2782,0.32115883,0.15117438
2783,0.32077512,0.15117541
2784,0.3212132,0.15117629
2785,0.32081598,0.15117642
2786,0.32116315,0.15117618
2787,0.3207359,0.15117534
2788,0.32119748,0.15117364
2789,0.3208244,0.15117142
2790,0.3210548,0.15116951
2791,0.32094148,0.15116796
2792,0.3210072,0.15116706
2793,0.32097584,0.15116677
2794,0.32092693,0.1511671
2795,0.32105228,0.15116781
2796,0.32080033,0.15116897
2797,0.32115024,0.15117022
2798,0.32080302,0.15117137
2799,0.32109103,0.15117256
2800,0.3208354,0.15117323
2801,0.3211904,0.15117367
2802,0.32068184,0.15117353
2803,0.3212038,0.15117276
2804,0.32083622,0.15117124
2805,0.32109517,0.15116939
2806,0.32082435,0.15116711
2807,0.3211036,0.15116514
2808,0.32088286,0.15116408
2809,0.32086876,0.15116385
2810,0.3211095,0.1511642
2811,0.32088873,0.15116483
2812,0.32100207,0.15116587
2813,0.32080308,0.15116681
2814,0.32116476,0.15116769
2815,0.32075435,0.15116817
2816,0.3211258,0.15116847
2817,0.32080698,0.15116861
2818,0.3211234,0.15116835
2819,0.32081476,0.15116778
2820,0.3211962,0.15116696
2821,0.320735,0.15116557
2822,0.3210066,0.15116414
2823,0.32089633,0.15116268
2824,0.32102773,0.15116166
2825,0.320925,0.15116088
2826,0.3209635,0.15116037
2827,0.32092392,0.15116028
2828,0.32088852,0.15116012
2829,0.32101646,0.15116021
2830,0.32090142,0.15116033
2831,0.3210369,0.15116078
2832,0.3208254,0.15116134
2833,0.3211067,0.15116234
2834,0.32076654,0.1511636
2835,0.32111046,0.15116528
2836,0.32075253,0.15116753
2837,0.3212021,0.15117058
2838,0.32065117,0.15117282
2839,0.3212203,0.15117492
2840,0.32072538,0.15117466
2841,0.32125443,0.1511726
2842,0.32063475,0.1511687
2843,0.32107973,0.1511642
2844,0.3209263,0.1511602
2845,0.32100415,0.1511576
2846,0.32086524,0.15115683
2847,0.32085568,0.15115775
2848,0.32108086,0.15115951
2849,0.3207311,0.15116212
2850,0.3211406,0.15116459
2851,0.32081178,0.15116654
2852,0.32113233,0.15116754
2853,0.32065886,0.15116681
2854,0.32119438,0.15116498
2855,0.32076803,0.15116188
2856,0.32103008,0.15115863
2857,0.32085603,0.1511561
2858,0.32101712,0.1511547
